"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
377263,"Frantz",7.403,622,"Released","2016-09-07",7478354,113,"False","/8oKVwdB4S22SuSL4VGoYEVMxE4T.jpg",0,"","tt5029608","fr","Frantz","In the aftermath of WWI, a young German who grieves the death of her fiancé in France meets a mysterious French man who visits the fiance’s grave to lay flowers.",8.935,"/nYqtLg8wKNb4YU8qQo08XpLsonj.jpg","","History, Drama, Romance","FOZ, Mars Distribution, Mandarin Cinéma, X Filme Creative Pool","France, Germany","German, French","germany, post world war i, soldier, post war, little town"
190880,"Me, Myself and Mum",6.663,622,"Released","2013-11-20",0,85,"False","/9REFQOARrEoPFU7GYJW4FYGiMRq.jpg",10735974,"","tt2315200","fr","Les Garçons et Guillaume, à Table !","How to become a man when your mother and your closed circle have decided otherwise? This is the challenge Guillaume took up. The film recounts Guillaume's tragicomic battle from the young age of eight, as he adopts the role of a girl then of a homosexual... until, aged 30, he meets the woman who, after his mother, will become the other woman in his life. Beyond this story of a heterosexual coming-out, the film tells the tale of an actor who never stopped loving women, maybe even a little too much.",7.73,"/7FunclNlH3HjMXrSWMFUHWGy4Pp.jpg","","Comedy","LGM Productions, Rectangle Productions, Gaumont, Gaumont Distribution, France 3 Cinéma","France","Spanish, French, English, German",""
244566,"Life After Beth",5.46,621,"Released","2014-08-15",88273,90,"False","/cIiZwq1DxpeLTT0OnM2PYOpoaa3.jpg",2400000,"http://a24films.com/films/life-after-beth/","tt2581244","en","Life After Beth","Zach is devastated by the unexpected death of his girlfriend, Beth. When she mysteriously returns, he gets a second chance at love. Soon his whole world turns upside down...",17.375,"/4ZQ8LoU9SwSxSrmc3aOtHmruk26.jpg","Boy meets girl. Girl eats boy.","Romance, Comedy, Horror","Abbolita Productions, Starstream Entertainment, Destro Films, American Zoetrope","United States of America","English","zombie, death of girlfriend"
830788,"The Invitation",6.242,621,"Released","2022-08-24",33628000,105,"False","/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg",10000000,"https://www.theinvitation.movie","tt12873562","en","The Invitation","After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",29.604,"/jcTq6gIskCsHlKDvCKKouEfiU66.jpg","You are cordially invited to a nightmare generations in the making.","Horror, Thriller","Screen Gems, Mid Atlantic Films, TSG Entertainment","United States of America","English","suicide, vampire, marriage, mansion, english countryside, caterer, drinking blood, ceramics, dracula"
577242,"Kaamelott: The First Chapter",6.64,621,"Released","2021-07-21",19002036,120,"False","/AsKrGC7Y5J5k4BFbY9Upp09vJsH.jpg",17516235,"","tt9844322","fr","Kaamelott - Premier volet","Following the end of the acclaimed tv series, King Arthur will oppose Lancelot's army to get the throne back after his flee to Rome.",9.859,"/4mcovnajaLoy7dbv5arykJjDFFC.jpg","Patience is better served with sauce","Adventure, Fantasy, Comedy","SND, CNC, Sacem, M6 Films, Calt Production, Dies Irae, Belga Productions, Auvergne-Rhône-Alpes Cinéma, Région Auvergne-Rhône-Alpes, Regular Production","France","French","holy grail, king arthur, based on tv series"
536743,"Queen & Slim",7.135,621,"Released","2019-11-27",47803176,131,"False","/MmDgXMjZhD7rSH74mPrQj3uZaI.jpg",20000000,"https://www.queenandslim.com","tt8722346","en","Queen & Slim","While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",12.575,"/qfIJOmsiBcum6EGosiy5gTF6ihk.jpg","Two souls on the run, bound by love and fueled by freedom.","Drama, Romance, Crime","Hillman Grad Productions, De La Revolución Films, 3BlackDot, Creative Wealth Media Finance, Entertainment One, Makeready, Bron Studios","Canada, United States of America","English, Italian","on the run, black activist, police officer killed, racist cop, first date, woman director, killer on the run"
484437,"The Hole in the Ground",5.601,621,"Released","2019-03-01",3373474,90,"False","/wTnFy6B5QCeRgjgCGBGlZaDESJ1.jpg",0,"","tt6198946","en","The Hole in the Ground","Trying to escape her broken past, Sarah O’Neill is building a new life on the fringes of a backwood rural town with her young son Chris. A terrifying encounter with a mysterious neighbour shatters her fragile security, throwing Sarah into a spiralling nightmare of paranoia and mistrust, as she tries to uncover if the disturbing changes in her little boy are connected to an ominous sinkhole buried deep in the forest that borders their home.",18.805,"/7DMRJzH9AwpSN5D19cExAB9vDZW.jpg","Fear the familiar.","Horror","Bankside Films, Wrong Men, Head Gear Films, Metrol Technology, Savage Productions, Made","United Kingdom, Finland, Ireland","English","nightmare, paranoia, son, forest, mistrust, folk horror, rural, town"
615666,"A Boy Called Christmas",7.409,620,"Released","2021-11-24",0,104,"False","/odKqOY6VE6C59YAdGHB0b5Havye.jpg",0,"","tt10187208","en","A Boy Called Christmas","An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",17.42,"/1sRejtiHOZGggZd9RcmdqbapLM5.jpg","Experience the magic.","Family, Adventure, Fantasy","StudioCanal, Blueprint Pictures","United Kingdom","English","elves, holiday, santa claus, mouse, reindeer, snow, troll, santa hat, finland, bedtime story, pixie, christmas, origin story, talking animal"
876716,"Ciao Alberto",7.472,620,"Released","2021-11-12",0,7,"False","/yqnC3Mp5SL2bpo4bBwtoxyu2E6J.jpg",45223,"https://www.disneyplus.com/movies/ciao-alberto/79D7HDii6hHH","tt15476620","en","Ciao Alberto","With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo – the imposing, tattooed, one-armed fisherman of few words – who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",26.23,"/1SyTnaY0wte69oKdqxQLvxPT3hs.jpg","They go together like pasta and pesto.","Animation, Comedy, Family, Fantasy","Walt Disney Pictures, Pixar","United States of America","English, Italian","sea, boat, mentor, pasta, short film, silence"
413594,"Sword Art Online: The Movie – Ordinal Scale",7.8,619,"Released","2017-02-18",20725409,119,"False","/yFZG86Zvdy6JuIlMW9eHxlVkct5.jpg",0,"http://sao-movie.net/us/","tt5544384","ja","劇場版 ソードアート・オンライン -オーディナル・スケール-","In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",16.984,"/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg","It was just a game...or so I thought","Animation, Action, Adventure, Fantasy, Romance, Science Fiction","A-1 Pictures, Aniplex, ASCII Media Works, Bandai Namco Entertainment, GENCO, EGG FIRM","Japan","Japanese","virtual reality, sword, sword fight, based on manga, anime, mmorpg"
836466,"Return",6.291,619,"Released","2020-06-10",0,12,"False","",0,"","","en","Return","A single man has worked most of his life in a supermarket. One night, he unexpectedly meets with his father, and the two are faced with the question of the reasons for their separation.",7.915,"","","Animation","","","",""
518452,"Like Father",6.256,618,"Released","2018-08-03",0,103,"False","/pDQvWtaF4ujUooN4lojronauIFU.jpg",0,"https://www.netflix.com/title/80174897","tt7170950","en","Like Father","When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.",6.665,"/xPN8iFewcLAdonUec76qrAEnHm6.jpg","There are some journeys you can't take alone.","Comedy, Drama","aBard, Phiphen Pictures, Lylas Pictures","United States of America","English","workaholic, father daughter reunion, woman director, father daughter conflict, cruise liner, father daughter relationship"
639798,"32 Malasana Street",6.472,617,"Released","2020-01-17",0,105,"False","/gT6OgUW6fxa8S5pUOZKKIhZe1xX.jpg",0,"https://bambuproducciones.com/en/work/malasana-32","tt10952782","es","Malasaña 32","Malasaña neighborhood, Madrid, Spain, 1976. While political turmoil ravages the streets all over the country, the Olmedo family arrives in the big city and settles into their new apartment. They soon discover that they are not the only ones roaming its corridors.",13.513,"/neCS8vPAtsj9cJDGNaEH76ImSd7.jpg","Meet your new neighbours","Drama, Horror","4 Cats Pictures, Atresmedia, Bambú Producciones, Mr. Fields and Friends, Movistar+, Warner Bros. Entertainment España","Spain","Spanish","husband wife relationship, sibling relationship, madrid, spain, 1970s, based on true story, haunted apartment"
852046,"Athena",6.644,617,"Released","2022-09-09",0,97,"False","/ghsPsvM0sEztdNT4kUlTsBF2LEF.jpg",0,"https://www.netflix.com/title/81312828","tt15445056","fr","Athena","Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",45.52,"/s8B0GsFEebd0DW2spykLMxnc1Kn.jpg","","Action, Drama, Thriller","Iconoclast, Lyly Films","France","French",""
123678,"The Act of Killing",7.689,616,"Released","2012-11-01",722714,159,"False","/1jLaJPdu7dMl0Nk3vLuafDx9PWS.jpg",1000000,"http://theactofkilling.com/","tt2375605","id","Jagal","Filmmakers expose the horrifying mass executions of accused communists in Indonesia and those who are celebrated in their country for perpetrating the crime.",11.03,"/wg9QERtcZTTcOu6La3nZCfJUMHG.jpg","A story of killers who win, and the society they build.","Documentary","Final Cut for Real, Piraya Film, Novaya Zemlya, Spring Films","Denmark, Norway, United Kingdom","Indonesian","corruption, indonesia, genocide, indonesian genocide, political documentary, social & cultural documentary"
277558,"Final Girl",5.181,616,"Released","2015-04-14",0,90,"False","/9gCbfeAs2TbAlEnfSxJrJrZoCj9.jpg",0,"","tt2124787","en","Final Girl","Veronica, the new girl in town, is lured into the woods by a group of senior boys looking to make her a victim. But the boys don't know that Veronica's been trained to handle herself in surprisingly lethal ways.",8.406,"/7liOzGi6DNESPv5gFC7g6mpqBSK.jpg","She didn't start it, but she'll finish it.","Action, Drama, Thriller","Final Girl Productions, NGN Productions, Prospect Park, Hannibal Classics","United States of America, Canada","English","sociopath, murder, serial killer, female assassin"
146375,"On the Other Side of the Tracks",5.575,616,"Released","2012-12-15",25109572,96,"False","/EejQuj9zkVtQAXnTyZjPMAwGB2.jpg",0,"","tt1937133","fr","De l'autre côté du périph","Two mismatched cops team up to investigate the murder of a business mogul's wife.",14.255,"/lJSNu2WJ5PGuEnyD8mfSVp5yY0H.jpg","","Comedy, Action, Crime","Mandarin Film, Mars Distribution, M6 Films","France","French",""
487680,"The Kitchen",6.155,616,"Released","2019-08-08",0,102,"False","/a86HspaEx3u1HzSBPBqxq3wnKLK.jpg",38000000,"https://www.warnerbros.com/movies/kitchen","tt5822564","en","The Kitchen","The mobster husbands of three 1978 Hell's Kitchen housewives are sent to prison by the FBI. Left with little but a sharp ax to grind, the ladies take the Irish mafia's matters into their own hands — proving unexpectedly adept at everything from running the rackets to taking out the competition… literally.",17.015,"/l3smhHvnczXg8E2WzysRVKIXSYJ.jpg","","Action, Crime, Drama","New Line Cinema, Michael De Luca Productions, DC Vertigo","United States of America","English","new york city, 1970s, based on comic, irish mob, woman director"
643215,"Asterix & Obelix: The Middle Kingdom",4.821,615,"Released","2023-02-01",0,112,"False","/n9wlAmb4vEgZHghtqsXXj95PocJ.jpg",72000000,"https://www.netflix.com/title/81389022","tt11210390","fr","Astérix & Obélix : L'Empire du Milieu","Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.",45.726,"/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg","","Family, Comedy, Adventure","Les Éditions Albert René, Les Enfants Terribles, Pathé, Trésor Films","France","French","china, buddy comedy, peplum, medieval france"
271714,"Love & Mercy",7.106,615,"Released","2015-05-29",28641776,120,"False","/l19ruhwCLotkG5wTcelrqVvmPX8.jpg",10000000,"http://www.loveandmercyfilm.com/","tt0903657","en","Love & Mercy","In the late 1960s, the Beach Boys' Brian Wilson stops touring, produces ""Pet Sounds"" and begins to lose his grip on reality. By the 1980s, under the sway of a controlling therapist, he finds a savior in Melinda Ledbetter.",17.56,"/4jn0hDsl6lsv4qEc7aiLlgbaIjo.jpg","The Life, Love and Genius of Brian Wilson","Drama, Music, History","John Wells Productions, River Road Entertainment, Roadside Attractions, Lionsgate, Stage 6 Films","United States of America","English","rock 'n' roll, musician, therapist, biography, recording studio, car salesman, last will and testament, nervous breakdown, songwriter, pop music, music recording, recluse, music rehearsal, southern california, psychotherapist, 1980s, 1960s, legal guardian, music industry, musical journey, music producer, unexpected romance, surf music, controlled environment"
